right_knee,right_hip,left_hip,left_knee,right_elbow,right_trunk,left_trunk,right_shoulder
,,,,,,,
121.61502333202992,91.85214544093898,92.54000848994878,178.83732716269014,81.73992738873325,166.6819603982257,179.77048505153138,142.16255579935446
148.919778336149,91.3350009069132,101.21026829364462,178.88164623795197,64.98137308785977,164.2759976171384,176.89483901089437,118.30195062336671
158.28373502076818,94.78285845799316,101.06077621843474,175.6485036382669,57.643214024166845,161.10053987207786,177.44767458308783,114.9677288739596
164.81151536407341,94.50301472576447,100.12797974060686,173.1823002877752,57.17680330960545,162.09782651229344,177.7861941030862,116.61816509952766
170.30195026138662,95.58850770191141,91.95535745451878,165.89209030156263,65.2204432050529,166.846350124762,179.98420950978922,116.20648274200994
171.78694144164137,98.56351342770687,78.31586208161244,144.9316563488403,72.63322056075127,171.46262366319928,175.02767502454594,122.72554999371013
169.26520172926644,99.81890698087187,68.96220953240112,144.2682369219037,103.52737558481535,172.55683942019266,167.11556775147102,113.59971117683747
169.19617461480345,111.32303903753898,46.223975205269745,146.16848107947814,69.01443444278601,172.54948372072786,157.0570348632156,123.83678530935327
175.9965350253417,103.52279136670052,51.600958638652116,151.8462466074231,64.36748825406076,174.9101333129597,158.05119438740374,117.18941222040533
160.03369200189226,102.7102007995505,64.07171824836706,160.15293293200688,66.28014419987647,170.24617774364404,165.0890330778799,112.98845555333082
114.01913737079765,95.78265681805314,77.87469532517082,167.4294387776166,59.66333236084551,170.4177104404406,171.52908943276384,102.31963876724706
47.54591503137539,99.86113012927872,84.22469455325114,169.48125971763835,31.96719559643737,164.87025104789,173.58593515469414,66.62099776080423
119.86478292654428,104.13342103948881,91.04976172888792,170.32055101967308,58.14796372978258,156.04473058957768,173.876426177789,80.32465573421644
135.48003172416753,109.64128173866338,98.23057554548478,172.10300627033445,169.00829500656792,147.1506314487731,175.94328285511634,22.90962382859692
147.35164045176006,106.0832785512244,96.83762519477727,167.52097971077256,67.66356433333821,151.180432317745,174.38930915314705,71.83670577263709
161.19780886868327,99.7350612702017,92.02559199032265,155.34787482023697,31.69451562158457,165.07812580175076,173.5173840183822,30.506233852658927
167.75778148663596,102.99263309208426,79.63955238687424,118.51651421735052,38.69971487381875,169.60469132248755,170.5093781205449,38.7056040814927
163.9288671598402,106.62200784505573,71.34651566235071,112.17177116337845,176.47478558028538,172.23957777867432,170.98944080698553,7.201043014534167
162.70450815807283,112.70749404357966,52.13424706908849,128.92959224632537,179.07302065484225,171.98053074126395,160.86452680230445,2.632947326687456
164.75117208189664,134.0974054769993,27.100508826667514,140.04743035295746,177.0752547824779,173.50681989949103,155.6474266495763,1.0554679214178102
178.3825179815736,109.38385673671127,40.986488722645,147.09031342321975,163.46529380734802,179.79020947960484,152.9206195097624,3.3581869351688725
174.70591107669017,101.03156446439678,54.96390131969422,155.38640829436832,53.7154431405242,177.7287726887035,159.9133766626454,2.221635899093081
165.8848479472172,109.92751133986853,56.2921308109293,158.01254821678356,57.37032485793096,176.5259846790087,165.66544295468827,7.291572036399043
153.46219175585415,111.25533299966614,62.034917419618075,160.1797599549884,43.32189195975342,173.20609557686043,168.10123692987864,22.56347461174807
138.63544045305989,104.26483665792118,77.23371478380807,158.86074444549538,124.47394821343627,165.81794555070744,168.8254100601656,133.09319368897704
137.8474477548474,111.0655197963981,81.10932109420526,162.31655905004783,163.4946687916684,163.12847596907218,172.13335284485964,113.25493822122874
141.21458945390685,110.80426967153186,91.33763561640251,163.2767537804168,149.99279022151188,155.3312580710362,174.63474573398824,34.31091042583541
146.3054755880795,112.36153934562392,92.61893240692325,163.24314248544655,107.7656135598913,153.7282605728343,176.74718417986622,64.40331929905354
154.8335628828097,108.97404249256975,86.962332407377,137.5298582321512,123.32725084190875,159.46096173491495,172.63634257696586,78.55368544790409
160.62009819649901,104.15913947882217,81.74973375034936,100.41372020812717,105.09362492761728,166.38116010081816,169.4479394122191,72.0691736418483
154.9692843403993,130.74466490109612,47.03017926005626,98.66048309508282,172.25733340998457,169.23768903089035,160.23195249749156,11.389524496487542
157.01893973883227,137.43486817580933,35.98771890462902,123.94021973105109,123.20177630859993,168.89122644016513,159.18864648157688,47.9432091704438
166.2554771659937,121.49277383128229,13.727136983448355,117.70692092139502,149.9966422685289,172.8937693970455,131.3624765664295,3.4737161188076096
174.51526927768995,136.80148170557112,10.026077841779593,137.33803003966696,154.25917408862196,175.38928785506238,145.30766180978435,2.4312818623998864
173.57407321931163,111.49725742881756,41.149199196173825,151.65446211679097,152.28430636811646,179.4951186369421,154.81140598346346,0.8131952289245965
158.56729832605953,110.78901491522527,56.03175420525406,156.01934760911172,17.066501367901438,173.5714404754965,162.93898127777246,3.0312136111464976
145.73197133749255,105.8598242784126,69.38158554286574,156.74910925062753,34.77185028906554,167.10906453232758,165.25240063723723,45.90359898603757
138.28041946533534,104.27993462794069,81.23334706517034,158.36325828762392,166.47844088311817,161.43043957519458,167.9691414727223,1.20727637228813
