right_knee,right_hip,left_hip,left_knee,right_elbow,right_trunk,left_trunk,right_shoulder
,,,,,,,
172.35070672940492,94.24370959358377,82.8133840241881,159.49613098142376,51.3296271694342,166.82896374912718,173.61500618043434,78.73739030062758
170.70617480444847,98.71145709669084,74.7691276393502,167.436011548986,50.79536551858458,168.29567792914636,171.5490252997783,76.87828499211842
175.3608341743285,100.29608395605885,69.27986767645663,164.70921228782393,48.26766575112842,171.5049157641078,170.43015726799493,75.35323842559643
179.28240843417433,96.25384492974082,71.47556734360673,169.74260963283788,46.87492000924787,176.32258402870886,174.16490738616207,70.55671839539788
179.03821567834285,91.1942080095203,77.7144347865863,175.85092006477097,46.57675403576491,179.87892485847192,179.09588159792298,69.66683214127845
133.0047225725447,90.058254427085,85.58970449476013,178.87630244766544,44.219624208212714,179.15642379131532,175.65738053533244,64.95360424909288
48.23514706403656,87.53598396300333,89.06741422533747,179.79241094701706,46.529585291177746,177.82441696322326,176.1362825929917,67.32376554135143
117.14688235428389,90.84147496294267,88.38135837098861,178.80740075613463,51.19954787318962,176.35490689864807,175.49929199695848,71.41404765732811
171.85676999006353,79.54730364166531,97.92291053693555,179.06633173430765,50.3758765966189,178.27638542223912,174.4560067969975,73.84915003488351
178.01038888696712,77.04567750938739,103.60659042856918,177.70909902442926,47.9482483873075,175.29603768318142,174.3045792490223,69.70386592793415
174.6654869081784,82.4194124779957,95.11998548877489,179.4511342671871,44.23774817511044,177.81885707953825,175.45615751949168,67.35918933148783
179.46758282499636,90.28040827626536,89.63015502172622,177.27218221657972,42.28057529148396,172.87274275955937,178.37129478328453,63.978963494221304
178.1181324965869,88.48761916380033,90.8578993057962,89.51985779114045,49.74640910844405,173.70243540451597,177.44563272944413,73.8727493237348
174.99920105637563,92.5698545110384,84.57747059146054,142.63797751322167,46.615367190175355,171.01685749531217,178.44927556761408,74.13405250291744
178.09222338278053,91.44667716753398,85.76087580815854,15.247107814961621,48.71826417624792,173.543083974833,178.81669356111118,77.88562407511239
173.01570481941152,98.37655969199903,76.07335790154032,109.62398819345589,52.28983715219508,173.39425226418265,178.01872780831033,82.59784339561045
170.47078701435387,104.43436974321092,64.62313051593291,156.07490484729132,50.24607480848947,173.23232550771513,172.33779035065555,77.47419731566872
176.84244691689466,95.85127746994387,63.416323591659534,159.0973272039872,44.019383184193806,179.0272572912296,168.83509920481018,68.43614656279995
177.64553670567415,87.9845809381354,75.20674563413822,169.7705025789283,43.493526000834414,179.0007480976371,174.43297234078935,63.47045258226102
162.92999919527188,88.98910350356024,76.68622562307827,176.2261100665397,43.04667209204033,177.9506245256198,176.99675843209556,62.30747239801599
177.9132281602459,89.95031510538871,82.89905984859453,177.40792014160024,44.64833942635896,177.26809041264434,179.7388702835624,66.0799384933969
36.961648112044635,91.617532128266,86.51613919622596,177.73159391137068,47.330219022213136,176.60190922944713,175.92048855210797,67.05380059898253
106.49395821363687,91.04614820068178,90.55188070347964,178.62419831875687,47.792664070877834,173.68389547010477,175.51529261425492,69.58765041127943
164.15640945593472,80.75757341987682,104.92858808152747,175.82245513418863,45.39108060410263,173.31983839891228,172.92940902159887,68.41154905004483
175.6700298372226,83.74588891767694,100.2353628995076,178.82463824720406,47.156164287897134,173.65741427887554,174.35682349839252,68.48077655578597
174.66879574829775,86.58257121716545,97.57890306172231,170.8215063029019,54.05445677883399,170.9570080461689,177.26239596479968,75.48041816332533
175.41570068246943,95.20722563287183,86.79620918360041,161.03577362800536,50.58960864227232,169.56698139909292,179.59225696312583,69.3813279569462
175.0413890249856,96.46347439951096,83.81133791965183,2.6302403746096963,48.51703467806854,168.64952776520332,177.7882550276172,70.71019358920204
170.71210819547227,95.03079839945605,82.65923556934526,130.441886675584,51.22284765602455,170.49551855503574,177.63644966932696,81.43646899039618
167.26272639588302,98.1499403145815,70.72080806526529,150.0235061349748,49.95285024975999,170.10980775802574,169.68410028887808,79.51123580091145
171.7487556190753,101.99524732360288,53.528370131082504,151.14322107027172,49.41118505258473,173.76909233135305,160.10726438849267,75.8199741815029
172.51838830227337,97.83771066217948,62.83957745846838,163.6320989495027,43.466014950784704,177.99557924051953,168.82087537367048,62.28987267032371
167.27276739776073,95.07001002848065,71.04070802092829,171.6576359677778,47.75336794576876,177.00534097959522,173.17639373917686,64.50428356187348
136.66425228749583,93.11516524570025,76.8260617788141,173.81984440576883,48.131593795432394,177.9881905403269,176.78441935704856,62.016676773050754
35.639754209088004,93.72815430275047,83.83127438267896,177.4169419433838,46.328358525309234,174.2918545844581,178.59525272107166,62.90371469012682
136.5238297657539,84.83564418065986,96.2184340351667,178.9655723369655,50.72256916205876,174.8893939964569,175.30249036091476,68.86002462848006
164.8312412752134,85.89439547988722,103.22714605512692,177.33558700148677,45.84967550192043,168.74821227806424,174.10745701331746,67.70070025927483
168.88600440938603,89.7874263644915,101.82509078579403,177.27510711057053,57.35423274303598,167.27126323226923,174.0636639216536,76.06664225147155
167.34076893894178,96.20292216595828,97.20514085138257,170.45547577540646,56.28708128937672,162.87687098818594,177.3067256635756,79.02692670020632
169.94735016345425,93.11419659588404,96.92302569542107,6.2860459973433,48.40079076832649,166.09629811195944,176.93174482484008,72.96183219020946
165.3239258666455,106.87732221352015,78.42465653471565,25.595740175410793,46.500859707412225,168.22104533493243,179.91507599931197,68.37593290766866
164.11299724560294,104.85043247015157,74.05424273809334,127.31719453018265,53.82499199927983,170.20772751572525,176.7954591329104,78.00564201272232
164.8858976874711,101.64715427969395,61.448276069468186,145.4346093021083,45.884639675371425,171.79966065497078,166.02215178398612,71.08064373933524
173.09025079594707,94.082498690192,52.33018254843799,139.74166501349313,45.43587830984461,178.56625457521434,154.97313312139264,65.12710551696934
155.67624319934356,94.38245842215625,59.79839937445373,151.08254145316076,51.82413937040045,173.68147136914416,158.13665023832468,63.49002698575155
150.3325017871857,93.96135709740732,69.68709160005653,160.08854942489347,39.72671917473662,173.67959011875627,166.84920426984073,49.70802704338227
147.64654940340128,100.86640521683815,74.57256453198328,158.36866312834843,37.73641142624872,166.68080040276473,169.74885466093593,45.244534423436974
142.552077542651,110.35352978526203,78.76124068860713,155.94617967548982,33.16608386408477,157.97442557572424,169.28000347244787,27.419241603376364
145.72106065537713,118.54358231145082,81.76776324847123,156.516995433179,158.25996738079422,151.03783007709345,167.90263287592325,4.165969566921732
136.86929526236935,130.7478723809589,91.0511234940613,169.09924288156796,131.64023905957112,136.55535562032227,173.71410514076322,61.086297699712766
134.62302086171363,129.04393033401539,96.76257235731418,160.49365438343048,178.72428338235693,135.30619417372748,176.1304048026695,82.25185115211718
128.81149975127224,137.48924159522937,90.76322575025841,139.90742609158966,177.5122419304454,131.29889669215856,171.90078207869004,78.19191754186575
137.97083422999174,129.6838047537592,82.04616089133947,131.84210150973698,160.70995440137443,141.8374739194456,167.32614957867986,40.449988586083144
144.1869200878619,130.54581601904837,67.29382643526255,136.51585310508764,134.66826065874733,154.62661808582095,163.49920745355092,22.73639366569437
150.17270859053409,143.49531513548789,39.35977947657757,144.50579486336045,179.38581911956695,162.78772833956725,160.59585824593685,9.555141860007497
154.8523578701968,102.23591794183153,75.08152548823621,153.27535032456092,140.8979062912613,164.08565594896328,160.4806114944186,1.2617649062057272
157.57525301312955,112.01967360073454,88.76016336453446,140.0168143784337,179.9873651222729,171.5638864340167,145.07393109662254,23.632174266006203
157.49682666042787,109.60679748143647,111.60387712233134,125.4812252980214,112.8761355525341,175.86215769661706,130.68267289494588,3.9067243274760126
170.11230757156454,111.11139115619014,116.37994786268993,129.32541963841146,132.6741058514962,176.58807737987075,132.62392305180904,32.31312657350865
167.5369902787763,94.15946229886026,121.2759094273359,139.36270864577747,137.55698689981938,176.96728553000327,142.97278838013216,35.585786156953226
159.70126413450703,103.97918878530498,93.65932658049192,149.77044531422675,127.36641638976829,176.6896291476542,157.55453512141827,69.94564150624419
158.0009564323206,104.41283237114203,83.19153154112252,149.86028517303268,132.06061295461748,169.40183453150127,159.90862726286727,53.06304392083516
155.5182700877765,86.63244335408672,90.5648247801923,151.89283141230362,29.583446847698102,167.38590610914946,163.56202522949735,27.698935080058856
139.16588472687775,133.96447963344934,67.54137295783799,155.1456345765546,131.6911141408425,154.16740509775107,163.28592096389843,31.815710470565534
134.47329580841986,150.16715860778766,70.60994477689673,164.57187166818616,134.41676037458038,145.06454312359674,170.76137845214492,33.21296217869069
137.93078660888222,129.41568636845096,95.55399279374001,164.40603456566942,137.39998829494465,147.23295237021176,177.38417167508663,36.687251255190255
139.16892984903836,141.10672081347695,71.54209351466622,132.54494213078314,142.24699904180903,151.24458464149296,168.87138680706363,35.0959412145079
141.1928967611381,80.23597634569859,83.8412374659027,105.41988895200925,126.59277835114352,154.70989593792132,161.25922097108517,10.612849413273153
149.95289187698484,99.80349061987789,80.78337475936134,110.26205286548108,144.62736907801462,167.58644100752568,156.8725530310538,39.48962572046111
153.7703544976996,102.84656491623394,93.27473520066484,117.68283217122395,160.9982120812691,172.1526116016611,145.0509551241194,45.684482257841346
158.50745694308625,99.08836042330819,112.71480674520394,133.49533986036982,152.8659975738107,178.63487737303348,141.24887277605924,39.7602003460256
163.96606908842216,99.76473649310321,106.71138405071298,152.5550010003648,156.71470581302788,175.73560134403246,152.49465668781528,37.99997664146457
157.31086186956233,105.47472277365083,92.2987823239745,154.53734524472466,152.031631737887,179.3251760371578,157.22022295391127,35.329262400401575
154.00281425993225,103.7480169378054,80.70397647547023,153.8681189871203,142.5784071743272,171.8885164846752,161.7083105837479,27.88982610373553
153.72765216313832,94.79367873058118,78.51831689156627,156.99463304014046,146.30107871519522,170.17757275303282,166.96221594210576,27.416664417994834
139.3381357631983,129.29999280707096,23.154867576962513,159.3731403396196,145.79739320823984,152.03165585323956,168.23778022761186,31.251014498250868
136.74818303363276,130.83190647079414,91.71054958765592,170.57045835387643,146.46834937487077,147.24960291741178,179.06416932985366,28.613742296150313
126.96200416620717,122.74325051238795,107.00777603923953,152.59841681805696,147.2657039125583,137.2807011308792,175.96209446545578,24.74252207994211
130.12823793402958,157.9179455447209,61.136743240192374,138.6428259067067,150.56446239547074,142.39571260419677,170.02400723076954,20.915109879111697
134.9478739403016,136.44177451232187,71.6716501453475,138.73322729333606,157.48437291093362,150.96304934696116,167.36619819218822,18.15383975039079
145.1269286488203,123.09127897321237,68.91419502459435,148.83991668518732,164.31822616140423,160.86705556067307,163.44093580055278,20.69177143035983
148.74348198632245,108.26104252089257,77.31919584196788,158.56550108136204,170.60711043642235,162.3888075208363,164.76513182481852,2.7339721690260768
150.056122848589,114.15684132683265,63.719756264053046,156.72501831855547,163.59407538663822,162.56559785216788,158.61893760953942,121.21229763185096
153.58669380094534,102.95122279867716,63.29591641652655,169.77727715177272,158.244409184003,167.5792757003288,153.0913410684035,155.27267853189014
128.8233068440686,113.8159416634373,41.492992398438886,163.06753549174564,168.7173898475385,160.17114476794947,138.44206956827566,12.927020264536042
124.85270253990662,122.80045230238989,58.868432232871704,160.92625821238977,60.97143323403241,157.045332469371,160.26172679091857,53.35392749937622
121.74338776770595,101.00131794086944,52.54717626344427,155.9545629001719,29.1492376412044,172.74275966586112,149.52019077844375,33.16092599436403
136.71412178075389,97.21564638607713,71.59829612046133,168.17982782965242,51.45689165441665,175.1740332839442,170.07564308505636,33.93707921661623
126.48050290731945,87.5469636887744,74.15168700872476,170.42271996085555,159.98022927567663,175.91473066821797,174.396780543944,8.656900044178046
154.5124393630583,87.60266556491686,73.85600177890535,168.54462171742767,129.88631899795297,173.47875206098823,179.8184728674154,104.88777830124857
154.3061751858227,91.06184500768298,87.22229244364108,172.20911375074922,171.9909128659411,175.1189096181033,165.5226014224314,149.24209188824142
150.1147729740802,88.13313565565154,89.459981340676,177.38071246698658,179.36397312683397,174.7768326696992,166.60271772940376,152.90298464633975
146.9927782877821,92.79050488010832,81.30019557077517,174.87813207994364,104.28840423739011,173.85991687380672,166.1117388130915,98.20253345124553
8.210887466821594,89.47248461246278,93.803229581307,176.99853028244968,135.852261002891,178.22958746234642,162.9353076151753,45.27155958610127
86.14342466806345,95.72140145309064,96.07463023611865,178.44659941685686,158.11961357346237,170.51793344337997,165.48936323540062,28.58214021982165
136.62015037441714,94.93251104814979,101.22976126435236,178.66440308567755,163.63590148478903,167.78166283202236,165.68767371070695,22.015310915852464
149.0066117700799,91.04595851194632,105.20902489987395,178.44513431432873,170.27976115992277,167.2899868308697,166.74843994517084,18.29415766969448
178.93361848866846,103.08058437723064,106.21693224890521,179.27571919792342,174.73237179038293,154.61812065038438,166.87429032000404,17.857095793990883
162.42296238440858,103.53356235181236,107.86362446588669,177.99710036795568,177.2593369534938,152.81632665632003,167.3256339696753,17.691485650889536
167.8686309724994,102.44360631940498,110.02600568098535,176.91793551392342,167.4464416806449,150.88746385624268,166.85523153631473,21.40287060185316
167.91248458080048,100.86034613340546,114.20769886630134,153.64456091220302,179.9342664412267,152.026443871339,165.87354308938916,39.83610570811112
171.75303211479968,107.15381986162355,110.35120795699811,169.22484084803867,148.6483910094598,152.00202638168042,164.38290794967895,5.901989638698614
179.7652028357106,96.30837920853848,103.1630823438266,160.7289783734711,173.4179609398231,159.78104945270738,178.1768085572084,0.671461541158069
179.96934155578964,92.10888761227659,136.0287684102941,170.38384142891553,176.06416032099486,158.0498605973623,147.44907577950647,18.657819908482544
176.32750289068437,109.00433558052632,105.04386605673918,2.794932513095926,169.6371821252085,154.0518144510599,165.33637364172446,22.396375152483447
169.92081749833022,115.35199955231896,95.04195389391168,175.7144781102694,159.78562172006139,148.7442842871851,171.85449606542147,30.780962333858735
172.54295247310887,101.520868609837,100.92803673719453,27.853161394480946,53.49614049714572,150.7717760813367,172.80873394774756,89.20169156658498
173.85154802128102,102.37532122137125,91.44204313660856,175.41181126497167,179.28344209585273,152.44585271677286,174.77342716802013,66.59283324020036
175.47855208898423,108.30627345414801,77.1611933054328,172.12935309958266,164.14316093116815,153.78369495290275,179.92396146174593,52.112860957430556
171.921871909782,109.59717068847715,74.64037950322205,172.57723138429216,169.7535149881611,150.32655828472437,177.55952941456493,39.274797775090995
164.0421992862244,109.87713604875458,76.83408227830935,176.48927159849333,173.96710393267688,149.078502792997,176.5178388093955,27.851142111879962
161.62490358904734,97.71561156063811,86.7467558465641,174.6934572228579,176.62017431734134,153.0605663248272,169.45270882386575,14.083937221388346
146.88235069257863,117.04855645994903,74.3187094173321,173.8393307646115,167.79642423473612,146.2576603051737,167.87731867089065,8.644596754911946
143.47720480860343,117.99171197923057,74.83883400473479,173.69127823087695,161.6312353198295,145.9970188832223,169.9991422161162,6.168049254162036
146.00369408860197,111.89211179116671,79.11424904573744,173.8872815909441,152.7741431426796,149.8306786055123,172.50395992753138,2.7117591565662704
155.10004585309554,106.08341121786287,82.37937462611853,174.9386447177132,140.63163940825257,156.8831590110571,176.00707659234385,0.25478979532902246
165.18377204950755,105.97097919471992,78.70351677887338,176.49223296165712,127.8005592355455,159.81770987492342,175.7398062298867,0.7035543989853454
171.71579522953405,97.5172399552901,86.4167813174466,179.35021212665254,119.56837081376548,165.1732903367785,179.95340825023374,3.612050985763733
176.43148977913626,93.96532793661646,88.26671933725117,179.45511441032173,116.89776855788423,167.81602487485154,179.37714815880315,4.60636742962283
176.89328890760945,95.27598978958027,87.10789264425276,178.67206804967535,123.94383785224689,169.582049715662,177.86912346642944,9.23436514408075
175.50117292581766,92.25102962568364,89.5274287930173,179.49775636293853,111.61754539233016,171.30771862044026,176.9781828014878,15.669207818517974
175.29530959267777,93.615353778154,87.94627854670927,178.17433708196302,102.69193509541478,172.56120097497728,175.79332577995663,21.8670921187839
175.7171229936047,88.74919205473108,91.7144059105733,177.23134023278442,160.1593475120064,174.25976396250792,175.003447316822,21.757144489572795
176.28613586424714,88.80797882740683,91.31678172511988,176.55675688609338,159.92878233912603,174.7881895632658,174.1022966968992,28.037993475787825
