right_knee,right_hip,left_hip,left_knee,right_elbow,right_trunk,left_trunk,right_shoulder
148.4151171356338,102.06297908536015,132.75082493414732,134.8009217056302,22.82185160105785,150.12365076732135,141.1518196529917,23.134908618145666
147.64329493656652,120.99447161671142,65.87317352837769,178.18273246005637,163.97708184759315,137.59772125411823,163.82651225434762,17.375470927796187
,,,,,,,
,,,,,,,
174.26430970405661,174.36791398446144,1.4788271134823845,168.11641236454278,129.72843006673827,53.50563607030765,62.614401481104586,107.8441597665894
130.9791905208242,131.63328334643674,30.72084129675611,130.4029816582884,16.760681237200135,88.83953731484038,90.51866552781244,67.95634409572722
103.81429536205654,168.6433218132585,0.05804964974032994,158.61738994723774,20.105128735467126,54.54221270857244,60.90863412236614,59.11748092759234
177.04063650775433,177.5206397448335,16.741864874285827,150.70759911667167,137.81508512002193,38.13911749278246,74.47975072185623,103.77148960504809
171.59370676411154,75.2054774494857,85.85974967132239,137.4690989252207,6.7210342735975885,153.46745176356228,159.2831534155298,61.81844426098996
,,,,,,,
58.45545338801252,141.88713240043126,97.91305762208947,117.98223128167403,27.07975616401198,100.08031889182716,171.3571396940929,47.74211439991524
142.36958700009103,123.36519954939635,41.16981198815216,155.06287974811508,56.95556979531645,118.54997966791451,132.79907531496173,47.6117792181617
121.88743920193384,131.43035144091888,89.13615116093119,166.77204359788524,103.9711699816744,119.00775235525086,174.16823388697418,73.80622049747632
100.60739145782082,136.70535125725021,31.3628473734223,136.13583872034826,57.29825447416141,100.82809403074606,121.05468334917144,57.99660786390467
127.2572874362447,142.5086359241414,37.663757835481455,63.4168939169185,155.28163958417173,86.55134244670054,99.96030986709667,55.369737261165824
116.91088497039212,170.5163920165601,19.87250398907374,163.47862507159573,168.27959549728047,50.50117825867616,98.60583746410745,61.13381298617179
105.40017727367407,148.62782263746192,47.71051399676194,170.36294697915392,55.93276585893609,87.92016384264092,125.5444692746134,55.184670006469275
164.7511586798987,133.39152159557185,79.74890318169666,130.26449017220835,135.02276275505528,81.8440260804744,128.62664360594746,63.4509670141768
108.47215530464064,151.60508795223654,44.19874189756754,156.2012136385904,178.55136176701072,64.4407316795799,95.82761836075436,50.74121162500694
,,,,,,,
177.53126280276592,89.22301418886066,88.73558351147182,178.98218853957144,68.88678768675618,177.88631720824048,176.56505207212243,93.56092003012401
179.0211680640331,87.56080503835277,90.43984144034664,177.5030543924362,67.74855734974983,178.00627647165553,178.12132785786824,89.26873551500925
179.38455722388642,85.32817431352919,92.23217438491719,177.20681612343193,66.03542082091296,176.80359905709813,179.5112304804831,87.59196985856511
179.85607133908212,85.60333906836767,91.76618568014635,176.60949310984606,61.134137723093346,176.9751562190051,178.6486895993841,83.19916519285403
178.81958734537028,87.82523792518772,89.40904528358334,176.20020433806488,56.77272531195234,176.90809712699257,177.3727252167957,80.36032270897988
179.56868634119093,90.20334335946008,87.306379250685,177.93886816842254,50.27144212161941,177.7627296920097,179.01621758211385,73.92574222177493
178.72254051521432,87.3424486162312,90.99258295861893,177.40930147676974,52.84202185320143,176.879459872663,178.22448385260708,76.58242672420225
179.80840394691418,85.7848697801489,93.32383631996908,178.58631683969315,57.75809140086613,177.05696121998767,179.98137220700704,83.5313228539364
179.46742778749388,82.91425257074161,95.95459755782593,177.93779952623046,67.23605965844322,177.08234711684435,179.3313802164656,90.52563870941529
179.5695022758207,86.81047226797617,91.40725131348847,177.52905533343957,69.58661459418454,176.406852321252,179.1901845445437,91.50701935579426
179.69184759425337,86.81827986192852,91.85443471719299,178.1032298366029,67.31014823551408,176.2310812439805,179.64241180286487,87.05139764690848
178.85394775383978,85.52204291943677,93.44639162418042,177.76152482649093,61.73724943914129,176.548710339394,179.22351476028103,82.9932088053208
,,,,,,,
6.983526134245676,85.85382036397448,92.42415998723942,179.68655498248654,66.80836779142594,173.4951001381035,177.96543911790204,90.94182923470125
167.74875299737647,72.22655714471682,106.9142387864577,177.67125932786004,64.23387445970161,176.8406862290659,174.73691130272985,85.22848289648883
178.04848317330763,71.10630952675788,103.93715994133089,178.61395228429032,66.3911450383137,179.65491823386168,176.55885272013074,86.5850278076751
177.31983259399527,78.50856137436553,97.94713000559051,175.456846074975,54.087941823361824,175.47829040193665,179.18627310867052,71.47311019652193
178.13841371743788,80.53796006993522,95.16496862950436,169.98212700851658,51.37974814783252,177.24052218032432,178.409792875977,70.40655709303277
179.94986693256777,80.75806778708157,96.30301498890685,8.741835306295552,49.355963065805845,179.93597648192826,175.34835024963766,66.63581420065478
177.47657363174073,91.93248535160289,86.05310630775098,3.1813987984970558,50.001549582804934,178.5581807146272,174.4656989238322,72.3881651770529
174.32431357805584,96.47097169925115,80.37864965143639,4.158985623487572,53.39815399102503,178.41943826384514,175.48971867277956,80.05215604674271
171.99585924358308,100.69601255987514,74.72323816344755,141.11467578356883,57.65257159123483,177.2539758048169,176.6144416595082,83.14801632051845
174.4426882974607,100.16768078607606,70.22837382491736,165.87740583618654,64.85555631453309,178.05131260962247,178.9981479678803,88.2777370875344
179.90652624078402,89.35658973620517,74.62679642630044,170.71594641110974,65.04560932806501,176.212347543326,177.6421251794977,85.94781927995594
