right_knee,right_hip,left_hip,left_knee,right_elbow,right_trunk,left_trunk,right_shoulder
178.02196557799735,81.98805597668925,97.57367290907581,177.41629896831634,56.183633277746466,175.90759367057223,176.03180518651632,130.77561084753012
176.96914587379968,89.96549081338267,91.42352743419502,179.96640102621404,124.29069387612066,174.44636099818112,177.20459954628055,140.9552951922621
174.48100378313492,94.56333361305407,86.69921058078364,172.0263448258895,116.0008987616341,172.56170805769727,179.11852018769014,133.6048224723213
173.30256482491149,92.02665534104416,90.1416320156892,136.6079216411823,114.58928812235078,170.71274244788248,179.82321571360086,134.28446517316317
177.93699865675487,86.36855348506134,90.61291897478287,20.17640395304848,114.4835876824566,174.46670289547873,179.4020992325255,139.95280360214923
168.7538608026678,96.32878016878739,74.64217129220589,123.92893544400683,123.90646678510146,170.77467762026455,171.01133548917124,145.2242576388246
164.8916957405869,105.30555527298837,68.90500547852054,156.98914487265247,123.47087776286739,169.8236264461677,172.97432152999934,140.52451719914072
176.70158186512631,97.42433329288336,53.200170391147545,147.16838719970988,123.64809811413322,174.64240343894926,155.23648922345814,142.02762760659172
175.72810682911114,96.55881380691622,63.47169776144734,162.69618176592763,113.23717078325375,176.3345145670347,165.5443513867143,130.71546003446971
177.62253358587142,94.085565133168,76.61039104081469,175.00962547753448,143.5305985905235,178.02879857551096,178.2936885576021,136.7753544895584
172.55920014352407,86.93626960555508,87.87720714993799,177.69943990732432,165.76900729352246,178.35628441841033,177.07055267417667,109.64133389219677
171.28601615929722,82.3054437811078,93.31487385178076,179.67447514422417,115.04236279896115,178.7404951428272,175.8247584574714,125.02184866969671
138.93489900563884,85.81861808870848,88.18586652784529,178.39221061081426,110.700072258183,179.03126635891869,174.8121715434867,128.1172321183697
74.23475428502744,91.12294222408995,91.26913961189922,177.5567052961091,113.32052586205818,172.8101070157511,174.80362236970763,136.00888828031725
175.00903438609348,77.78351374181352,100.48456491083391,178.1613177204085,110.77722337897556,178.93530817726892,173.88850926406806,133.3128786898841
171.88357117446625,58.52700757087188,117.23208824064989,176.28626608377286,115.80445098240703,177.65792029679832,173.02221984769727,134.37003281585004
179.72207277464736,75.03960582220869,105.77456182391992,178.57045271108908,111.94327470872963,174.47457364997481,176.49139309707024,129.07570169716942
